,date,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,year,month,day,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases,day_,dayofyear
5697,2020-04-30,11689100,-0.509,-0.7809999999999999,-0.141,-0.286,-0.128,-0.118,0.218,-0.5,-0.7070000000000001,39,2020,4,30,1,4.927253685157205,138,6.280395838960196,937,17303,534.0,97,121
5698,2020-05-01,11689100,-0.5,-0.782,-0.129,-0.28,-0.118,-0.0937,0.24,-0.4970000000000001,-0.6970000000000001,39,2020,5,1,1,3.6375861597263857,38,6.584791392385715,975,18027,724.0,98,122
5699,2020-05-02,11689100,-0.504,-0.7340000000000001,-0.132,-0.286,-0.119,-0.0859,0.229,-0.4920000000000001,-0.6829999999999999,39,2020,5,2,1,3.2958368660043287,27,6.573680166960646,1002,18743,716.0,99,123
5700,2020-05-03,11689100,-0.498,-0.715,-0.132,-0.278,-0.121,-0.09,0.212,-0.488,-0.6709999999999999,39,2020,5,3,1,2.9444389791664403,19,6.3835066348840055,1021,19335,592.0,100,124
5701,2020-05-04,11689100,-0.495,-0.722,-0.123,-0.27,-0.113,-0.0907,0.205,-0.457,-0.6679999999999999,39,2020,5,4,1,2.8332133440562166,17,6.3613024775729965,1038,19914,579.0,101,125
5702,2020-05-05,11689100,-0.5,-0.7170000000000001,-0.131,-0.263,-0.121,-0.109,0.197,-0.419,-0.679,39,2020,5,5,1,2.8903717578961645,18,6.327936783729196,1056,20474,560.0,102,126
5703,2020-05-06,11689100,-0.503,-0.7240000000000001,-0.132,-0.256,-0.124,-0.106,0.194,-0.394,-0.6609999999999999,39,2020,5,6,1,4.3694478524670215,79,6.204557762568692,1135,20969,495.0,103,127
5704,2020-05-07,11689100,-0.499,-0.72,-0.133,-0.238,-0.129,-0.117,0.18,-0.383,-0.647,39,2020,5,7,1,4.499809670330262,90,6.4085287910594975,1225,21576,607.0,104,128
5705,2020-05-08,11689100,-0.498,-0.6970000000000001,-0.135,-0.232,-0.132,-0.134,0.182,-0.383,-0.654,39,2020,5,8,1,3.828641396489095,46,6.3189681137464335,1271,22131,555.0,105,129
5706,2020-05-09,11689100,-0.488,-0.735,-0.123,-0.217,-0.12,-0.116,0.23,-0.364,-0.6559999999999999,39,2020,5,9,1,3.555348061489413,35,6.7878449823095774,1306,23018,887.0,106,130
5707,2020-05-10,11689100,-0.464,-0.7440000000000001,-0.128,-0.234,-0.124,-0.128,0.203,-0.3670000000000001,-0.654,39,2020,5,10,1,3.218875824868201,25,6.520621127558696,1331,23697,679.0,107,131
5708,2020-05-11,11689100,-0.464,-0.7390000000000001,-0.15,-0.255,-0.147,-0.136,0.135,-0.328,-0.653,39,2020,5,11,1,2.302585092994046,10,5.963579343618448,1341,24086,389.0,108,132
5709,2020-05-12,11689100,-0.468,-0.73,-0.1369999999999999,-0.272,-0.133,-0.113,0.12,-0.278,-0.622,39,2020,5,12,1,2.772588722239781,16,6.549650742233808,1357,24785,699.0,109,133
5710,2020-05-13,11689100,-0.458,-0.708,-0.132,-0.261,-0.131,-0.125,0.0937,-0.266,-0.612,39,2020,5,13,1,4.3694478524670215,79,6.156978985585555,1436,25257,472.0,110,134
5711,2020-05-14,11689100,-0.456,-0.706,-0.126,-0.258,-0.123,-0.127,0.091,-0.242,-0.612,39,2020,5,14,1,3.8501476017100575,47,6.152732694704104,1483,25727,470.0,111,135
5712,2020-05-15,11689100,-0.45,-0.708,-0.119,-0.259,-0.117,-0.111,0.0744,-0.215,-0.598,39,2020,5,15,1,3.9318256327243257,51,6.455198563340121,1534,26363,636.0,112,136
5713,2020-05-16,11689100,-0.446,-0.6859999999999999,-0.116,-0.262,-0.112,-0.0986,0.0428,-0.23,-0.589,39,2020,5,16,0,3.8501476017100575,47,6.385194398997728,1581,26956,593.0,113,137
5714,2020-05-17,11689100,-0.461,-0.684,-0.104,-0.252,-0.101,-0.0636,0.0724,-0.232,-0.579,39,2020,5,17,0,3.3672958299864737,29,6.253828811575472,1610,27476,520.0,114,138
5715,2020-05-18,11689100,-0.449,-0.679,-0.0812,-0.232,-0.0791,-0.0364,0.13,-0.237,-0.575,39,2020,5,18,0,2.7080502011022096,15,6.107022887742255,1625,27925,449.0,115,139
5716,2020-05-19,11689100,-0.422,-0.669,-0.0724,-0.217,-0.0706,-0.0365,0.145,-0.247,-0.584,39,2020,5,19,0,3.4657359027997265,32,6.272877006546168,1657,28455,530.0,116,140
5717,2020-05-20,11689100,-0.418,-0.6809999999999999,-0.0651,-0.207,-0.0611,-0.0112,0.16,-0.219,-0.583,39,2020,5,20,0,4.143134726391533,63,6.210600077024652,1720,28953,498.0,117,141
5718,2020-05-21,11689100,-0.405,-0.669,-0.0579,-0.182,-0.0538,0.0168,0.165,-0.199,-0.5720000000000001,39,2020,5,21,0,4.110873864173311,61,6.182084906716633,1781,29437,484.0,118,142
5719,2020-05-22,11689100,-0.394,-0.667,-0.046,-0.18,-0.0425,0.0407,0.183,-0.18,-0.5660000000000001,39,2020,5,22,0,4.007333185232471,55,6.594413459749777,1836,30168,731.0,119,143
5720,2020-05-23,11689100,-0.386,-0.6659999999999999,-0.0534,-0.24,-0.0431,0.0471,0.17,-0.158,-0.557,39,2020,5,23,0,3.58351893845611,36,6.440946540632923,1872,30795,627.0,120,144
5721,2020-05-24,11689100,-0.374,-0.6409999999999999,-0.054,-0.229,-0.041,0.0606,0.152,-0.144,-0.5589999999999999,39,2020,5,24,0,4.430816798843313,84,6.4183649359362125,1956,31408,613.0,121,145
5722,2020-05-25,11689100,-0.355,-0.6509999999999999,-0.0482,-0.229,-0.0334,0.0489,0.109,-0.115,-0.534,39,2020,5,25,0,2.5649493574615367,13,6.220590170099739,1969,31911,503.0,122,146
5723,2020-05-26,11689100,-0.357,-0.619,-0.0529,-0.213,-0.0406,0.061,0.112,-0.132,-0.5479999999999999,39,2020,5,26,0,2.8903717578961645,18,6.338594078203182,1987,32477,566.0,123,147
5724,2020-05-27,11689100,-0.353,-0.595,-0.0506,-0.212,-0.0403,0.0829,0.0972,-0.139,-0.534,39,2020,5,27,0,2.7080502011022096,15,6.2709884318582985,2002,33006,529.0,124,148
5725,2020-05-28,11689100,-0.352,-0.581,-0.0493,-0.226,-0.0405,0.0978,0.0883,-0.118,-0.5329999999999999,39,2020,5,28,0,3.737669618283368,42,6.07073772800249,2044,33439,433.0,125,149
5726,2020-05-29,11689100,-0.338,-0.561,-0.0534,-0.232,-0.0428,0.0948,0.0587,-0.132,-0.523,39,2020,5,29,0,3.9889840465642745,54,6.16541785423142,2098,33915,476.0,126,150
5727,2020-05-30,11689100,-0.324,-0.557,-0.0404,-0.176,-0.036,0.108,0.0585,-0.144,-0.528,39,2020,5,30,0,3.49650756146648,33,6.478509642208568,2131,34566,651.0,127,151
5728,2020-05-31,11689100,-0.306,-0.546,-0.0339,-0.178,-0.0323,0.089,0.0753,-0.155,-0.509,39,2020,5,31,0,2.8903717578961645,18,6.148468295917647,2149,35034,468.0,128,152
5729,2020-06-01,11689100,-0.302,-0.519,-0.0199,-0.175,-0.0166,0.0942,0.0964,-0.146,-0.489,39,2020,6,1,0,1.791759469228055,6,6.171700597410915,2155,35513,479.0,129,153
5730,2020-06-02,11689100,-0.306,-0.48,-0.0222,-0.185,-0.0192,0.0856,0.0946,-0.149,-0.491,39,2020,6,2,0,3.9318256327243257,51,6.154858094016419,2206,35984,471.0,130,154
5731,2020-06-03,11689100,-0.301,-0.48,-0.0339,-0.209,-0.0267,0.0655,0.0898,-0.146,-0.501,39,2020,6,3,0,3.951243718581428,52,5.902633333401368,2258,36350,366.0,131,155
5732,2020-06-04,11689100,-0.295,-0.512,-0.0453,-0.206,-0.0388,0.0269,0.0874,-0.121,-0.515,39,2020,6,4,0,3.713572066704309,41,6.091309882077698,2299,36792,442.0,132,156
5733,2020-06-05,11689100,-0.299,-0.515,-0.0398,-0.182,-0.0361,0.0194,0.0989,-0.0955,-0.51,39,2020,6,5,0,3.688879454113936,40,6.194405391104673,2339,37282,490.0,133,157
5734,2020-06-06,11689100,-0.298,-0.517,-0.0469,-0.179,-0.0425,0.00695,0.0935,-0.0905,-0.502,39,2020,6,6,0,2.772588722239781,16,6.16541785423142,2355,37758,476.0,134,158
5735,2020-06-07,11689100,-0.303,-0.513,-0.0451,-0.185,-0.0374,0.022,0.0964,-0.0775,-0.504,39,2020,6,7,0,2.7080502011022096,15,5.8664680569332965,2370,38111,353.0,135,159
5736,2020-06-08,11689100,-0.299,-0.526,-0.0413,-0.173,-0.0349,0.0574,0.104,-0.093,-0.506,39,2020,6,8,0,1.9459101490553128,7,5.899897353582492,2377,38476,365.0,136,160
5737,2020-06-09,11689100,-0.292,-0.5710000000000001,-0.0326,-0.162,-0.027,0.0998,0.116,-0.0868,-0.489,39,2020,6,9,0,3.2958368660043287,27,5.8888779583328805,2404,38837,361.0,137,161
5738,2020-06-10,11689100,-0.288,-0.56,-0.0202,-0.142,-0.0189,0.111,0.119,-0.0629,-0.488,39,2020,6,10,0,2.8332133440562166,17,5.783825182329737,2421,39162,325.0,138,162
5739,2020-06-11,11689100,-0.282,-0.539,-0.00869,-0.14,-0.00673,0.129,0.116,-0.117,-0.457,39,2020,6,11,0,3.58351893845611,36,6.023447592961032,2457,39575,413.0,139,163
5740,2020-06-12,11689100,-0.28,-0.532,-0.00775,-0.145,-0.0054,0.121,0.114,-0.147,-0.443,39,2020,6,12,0,3.49650756146648,33,6.061456918928018,2490,40004,429.0,140,164
5741,2020-06-13,11689100,-0.275,-0.522,0.00261,-0.133,0.00287,0.139,0.116,-0.146,-0.435,39,2020,6,13,0,2.8903717578961645,18,6.040254711277415,2508,40424,420.0,141,165
5742,2020-06-14,11689100,-0.263,-0.536,-0.00501,-0.136,-0.00609,0.146,0.095,-0.17,-0.439,39,2020,6,14,0,3.828641396489095,46,6.049733455231958,2554,40848,424.0,142,166
5743,2020-06-15,11689100,-0.265,-0.541,-0.0132,-0.137,-0.0141,0.115,0.0592,-0.166,-0.434,39,2020,6,15,0,1.0986122886681098,3,5.703782474656202,2557,41148,300.0,143,167
5744,2020-06-16,11689100,-0.271,-0.509,-0.0086,-0.119,-0.0112,0.115,0.0647,-0.161,-0.439,39,2020,6,16,0,2.772588722239781,16,6.0591231955817975,2573,41576,428.0,144,168
5745,2020-06-17,11689100,-0.273,-0.51,-0.00405,-0.121,-0.00516,0.117,0.0724,-0.153,-0.421,39,2020,6,17,0,3.1780538303479458,24,6.073044534100405,2597,42010,434.0,145,169
5746,2020-06-18,11689100,-0.267,-0.501,-0.000368,-0.106,-0.00121,0.131,0.0785,-0.12,-0.419,39,2020,6,18,0,2.6390573296152584,14,6.021023349349528,2611,42422,412.0,146,170
5747,2020-06-19,11689100,-0.258,-0.489,0.00555,-0.101,0.00526,0.152,0.0985,-0.112,-0.414,39,2020,6,19,0,3.0910424533583165,22,6.551080335043403,2633,43122,700.0,147,171
5748,2020-06-20,11689100,-0.258,-0.481,0.0077599999999999,-0.0896,0.0102,0.151,0.118,-0.0977,-0.41,39,2020,6,20,0,3.5263605246161616,34,6.411818267709898,2667,43731,609.0,148,172
5749,2020-06-21,11689100,-0.25,-0.491,0.0162,-0.0667,0.0151,0.154,0.128,-0.0815,-0.398,39,2020,6,21,0,3.4011973816621555,30,6.274762021241939,2697,44262,531.0,149,173
5750,2020-06-22,11689100,-0.246,-0.494,0.0185,-0.0735,0.0189,0.174,0.153,-0.0946,-0.392,39,2020,6,22,0,1.0986122886681098,3,6.302618975744905,2700,44808,546.0,150,174
5751,2020-06-23,11689100,-0.242,-0.515,0.0102,-0.0895,0.0128,0.176,0.142,-0.0837,-0.398,39,2020,6,23,0,1.3862943611198906,4,6.591673732008657,2704,45537,729.0,151,175
5752,2020-06-24,11689100,-0.241,-0.512,-0.00232,-0.104,0.00209,0.153,0.124,-0.105,-0.409,39,2020,6,24,0,3.4339872044851463,31,6.380122536899765,2735,46127,590.0,152,176
5753,2020-06-25,11689100,-0.245,-0.5379999999999999,-0.0189,-0.136,-0.0121,0.114,0.0936,-0.101,-0.422,39,2020,6,25,0,2.995732273553992,20,6.448889394146858,2755,46759,632.0,153,177
5754,2020-06-26,11689100,-0.245,-0.5529999999999999,-0.0332,-0.158,-0.0234,0.0937,0.0676,-0.103,-0.4370000000000001,39,2020,6,26,0,2.8332133440562166,17,6.79346613258001,2772,47651,892.0,154,178
5755,2020-06-27,11689100,-0.242,-0.574,-0.0432,-0.182,-0.0337,0.0978,0.0411,-0.118,-0.444,39,2020,6,27,0,2.772588722239781,16,6.894670039433483,2788,48638,987.0,155,179
5756,2020-06-28,11689100,-0.244,-0.562,-0.0487,-0.188,-0.0379,0.0881,0.0402,-0.124,-0.452,39,2020,6,28,0,2.772588722239781,16,6.705639094860003,2804,49455,817.0,156,180
5757,2020-06-29,11689100,-0.24,-0.531,-0.0494,-0.193,-0.0391,0.0706,0.047,-0.122,-0.462,39,2020,6,29,0,1.0986122886681098,3,6.74993119378857,2807,50309,854.0,157,181
5758,2020-06-30,11689100,-0.227,-0.534,-0.0458,-0.176,-0.0398,0.0495,0.0543,-0.138,-0.476,39,2020,6,30,0,2.3978952727983707,11,6.602587892189336,2818,51046,737.0,158,182
5759,2020-07-01,11689100,-0.225,-0.524,-0.0496,-0.186,-0.0398,0.0382,0.0745,-0.131,-0.474,39,2020,7,1,0,3.80666248977032,45,6.610696044717759,2863,51789,743.0,159,183
5760,2020-01-24,3956971,-9.24e-05,0.0192,-0.00203,0.0313,-0.0169,-0.00514,-0.00665,-0.034,-0.0433,40,2020,1,24,0,0.0,0,0.0,0,0,427.3794830371567,0,24
5761,2020-01-25,3956971,0.0416,0.141,0.0304,0.0569,0.0169,0.0446,0.0496,-0.0676,0.023,40,2020,1,25,0,0.0,0,0.0,0,0,427.3794830371567,1,25
5762,2020-01-26,3956971,-0.0156,0.0928,0.0034,0.0261,-0.00282,0.0080299999999999,0.0326,-0.0708,-0.0169,40,2020,1,26,0,0.0,0,0.0,0,0,427.3794830371567,2,26
5763,2020-01-27,3956971,0.00213,0.0556,-0.00405,-0.00272,-0.000723,0.0284,0.0102,-0.0636,-0.0118,40,2020,1,27,0,0.0,0,0.0,0,0,427.3794830371567,3,27
5764,2020-01-28,3956971,-0.0263,0.000893,-0.0072299999999999,-0.0269,0.00969,-0.0112,-0.00421,0.0119,-0.0281,40,2020,1,28,0,0.0,0,0.0,0,0,427.3794830371567,4,28
5765,2020-01-29,3956971,-0.0246,-0.0431,-0.0172,-0.0488,0.00493,0.00387,0.00349,0.0499,-0.0319,40,2020,1,29,0,0.0,0,0.0,0,0,427.3794830371567,5,29
5766,2020-01-30,3956971,-0.0272,-0.0228,-0.0173,-0.0353,-0.00105,0.011,0.00636,0.0881,-0.0333,40,2020,1,30,0,0.0,0,0.0,0,0,427.3794830371567,6,30
5767,2020-01-31,3956971,-0.0151,-0.0196,-0.00856,-0.0304,0.00702,0.00942,0.0131,0.0466,-0.0173,40,2020,1,31,0,0.0,0,0.0,0,0,427.3794830371567,7,31
5768,2020-02-01,3956971,-0.044,0.00074,-0.0189,-0.0515,-0.000962,-0.00428,0.0115,0.051,-0.0327,40,2020,2,1,0,0.0,0,0.0,0,0,427.3794830371567,8,32
5769,2020-02-02,3956971,-0.0247,-0.018,-0.00562,-0.0457,0.0126,-0.00698,0.00844,0.0685,-0.0068,40,2020,2,2,0,0.0,0,0.0,0,0,427.3794830371567,9,33
5770,2020-02-03,3956971,-0.0146,0.0834,0.0133,-0.0304,0.0343,-0.00577,0.00456,0.0657,-0.00335,40,2020,2,3,0,0.0,0,0.0,0,0,427.3794830371567,10,34
5771,2020-02-04,3956971,-0.0116,0.157,0.0242,0.00483,0.03,0.0341,0.0569,-0.0175,0.0283,40,2020,2,4,0,0.0,0,0.0,0,0,427.3794830371567,11,35
5772,2020-02-05,3956971,-0.0235,0.1,0.00138,-0.0242,0.00357,-0.00248,0.0255,-0.0933,0.0132,40,2020,2,5,0,0.0,0,0.0,0,0,427.3794830371567,12,36
5773,2020-02-06,3956971,-0.0325,0.124,-0.0147,-0.0422,-0.0103,-0.0153,0.00984,-0.106,-0.0235,40,2020,2,6,0,0.0,0,0.0,0,0,427.3794830371567,13,37
5774,2020-02-07,3956971,-0.0584,0.1669999999999999,-0.0221,-0.0431,-0.0223,0.0084099999999999,0.00966,-0.1369999999999999,-0.0507,40,2020,2,7,0,0.0,0,0.0,0,0,427.3794830371567,14,38
5775,2020-02-08,3956971,-0.0394,0.123,-0.0152,-0.0291,-0.0159,0.00443,-0.00529,-0.113,-0.0769,40,2020,2,8,0,0.0,0,0.0,0,0,427.3794830371567,15,39
5776,2020-02-09,3956971,-0.0453,0.0816,-0.0319,-0.0222,-0.0378,0.00175,-0.00679,-0.142,-0.1,40,2020,2,9,0,0.0,0,0.0,0,0,427.3794830371567,16,40
5777,2020-02-10,3956971,-0.0404,0.0305,-0.0373,-0.02,-0.0496,0.00985,-0.00177,-0.12,-0.109,40,2020,2,10,0,0.0,0,0.0,0,0,427.3794830371567,17,41
5778,2020-02-11,3956971,-0.0376,0.00592,-0.0541,-0.0408,-0.0666,0.0175,-0.0492,-0.112,-0.128,40,2020,2,11,0,0.0,0,0.0,0,0,427.3794830371567,18,42
5779,2020-02-12,3956971,-0.0208,0.0626,-0.0303,-0.00103,-0.0401,0.0414,-0.0187,-0.0685,-0.118,40,2020,2,12,0,0.0,0,0.0,0,0,427.3794830371567,19,43
5780,2020-02-13,3956971,-0.015,0.0718,-0.0232,-0.00238,-0.0284,0.0255,-0.0182,-0.0786,-0.0999,40,2020,2,13,0,0.0,0,0.0,0,0,427.3794830371567,20,44
5781,2020-02-14,3956971,-0.00285,0.0276,-0.00974,0.0159,-0.0123,0.0158,-0.0304,0.021,-0.0494,40,2020,2,14,0,0.0,0,0.0,0,0,427.3794830371567,21,45
5782,2020-02-15,3956971,-0.00527,0.083,-0.00549,0.0164,-0.0072599999999999,0.0243,-0.027,-0.00758,-0.0246,40,2020,2,15,0,0.0,0,0.0,0,0,427.3794830371567,22,46
5783,2020-02-16,3956971,-0.00316,0.129,-0.00688,0.0017,-0.00375,0.0253,-0.0365,0.00103,-0.0234,40,2020,2,16,0,0.0,0,0.0,0,0,427.3794830371567,23,47
5784,2020-02-17,3956971,-0.00382,0.0969,-0.0178,-0.0136,-0.0109,0.00357,-0.0402,-0.0314,-0.0583,40,2020,2,17,0,0.0,0,0.0,0,0,427.3794830371567,24,48
5785,2020-02-18,3956971,-0.0248,0.219,-0.0161,-0.0102,-0.0105,0.0122,-0.0342,0.0321,-0.0724,40,2020,2,18,0,0.0,0,0.0,0,0,427.3794830371567,25,49
5786,2020-02-19,3956971,-0.0247,0.303,0.00033,0.0104,0.00613,0.0119,-0.0364,0.118,-0.0491,40,2020,2,19,0,0.0,0,0.0,0,0,427.3794830371567,26,50
5787,2020-02-20,3956971,-0.0174,0.333,0.00826,0.000806,0.0141,0.0542,-0.031,0.157,-0.0162,40,2020,2,20,0,0.0,0,0.0,0,0,427.3794830371567,27,51
5788,2020-02-21,3956971,-0.0199,0.307,-0.00659,-0.0178,-0.000799,0.0379,-0.03,0.0867,-0.0293,40,2020,2,21,0,0.0,0,0.0,0,0,427.3794830371567,28,52
5789,2020-02-22,3956971,-0.0192,0.279,-0.0112,-0.0231,-0.0049,0.0306,-0.0289,0.11,-0.0466,40,2020,2,22,0,0.0,0,0.0,0,0,427.3794830371567,29,53
5790,2020-02-23,3956971,-0.0257,0.161,-0.0231,-0.0239,-0.0177,-0.0121,-0.0214,0.0931,-0.0656,40,2020,2,23,0,0.0,0,0.0,0,0,427.3794830371567,30,54
5791,2020-02-24,3956971,-0.0149,0.181,-0.0178,-0.023,-0.0106,-0.00827,-0.0307,0.0602,-0.0466,40,2020,2,24,0,0.0,0,0.0,0,0,427.3794830371567,31,55
5792,2020-02-25,3956971,-0.0243,0.0663,-0.0193,-0.0314,-0.0115,-0.0341,-0.0267,0.0486,-0.0512,40,2020,2,25,0,0.0,0,0.0,0,0,427.3794830371567,32,56
5793,2020-02-26,3956971,-0.00405,-0.05,-0.0246,-0.0656,-0.0147,-0.0311,-0.0127,0.0189,-0.069,40,2020,2,26,0,0.0,0,0.0,0,0,427.3794830371567,33,57
5794,2020-02-27,3956971,-0.00528,-0.133,-0.011,-0.0269,-0.0052299999999999,-0.0177,0.0119,0.00543,-0.0764,40,2020,2,27,0,0.0,0,0.0,0,0,427.3794830371567,34,58
5795,2020-02-28,3956971,0.00636,-0.128,-0.00663,-0.0236,-0.000307,0.0105,0.0197,-0.00674,-0.102,40,2020,2,28,0,0.0,0,0.0,0,0,427.3794830371567,35,59
5796,2020-02-29,3956971,0.0209,-0.123,0.0238,0.00425,0.0287,0.0561,0.049,0.0113,-0.084,40,2020,2,29,0,0.0,0,0.0,0,0,427.3794830371567,36,60
5797,2020-03-01,3956971,0.0179,-0.122,0.000917,-0.0165,0.00392,0.044,0.0201,-0.00673,-0.122,40,2020,3,1,0,0.0,0,0.0,0,0,427.3794830371567,37,61
5798,2020-03-02,3956971,0.0192,-0.107,-0.00115,-0.0222,-0.000213,0.0411,-0.00513,0.0202,-0.128,40,2020,3,2,0,0.0,0,0.0,0,0,427.3794830371567,38,62
5799,2020-03-03,3956971,0.0422,-0.0847,0.0214,0.0035,0.0165,0.0893,0.0251,-0.0183,-0.109,40,2020,3,3,0,0.0,0,0.0,0,0,427.3794830371567,39,63
5800,2020-03-04,3956971,0.0435,-0.0762,0.0262,0.0156,0.0236,0.101,0.0401,-0.00743,-0.117,40,2020,3,4,0,0.0,0,0.0,0,0,427.3794830371567,40,64
5801,2020-03-05,3956971,0.0387,-0.0882,0.0214,0.0133,0.0174,0.0865,0.0397,-0.0235,-0.134,40,2020,3,5,0,0.0,0,0.0,0,0,427.3794830371567,41,65
5802,2020-03-06,3956971,0.0268,-0.105,-0.0005139999999999,-0.0139,-0.0014,0.0574,0.0186,-0.0676,-0.153,40,2020,3,6,0,0.0,0,0.0,0,0,427.3794830371567,42,66
5803,2020-03-07,3956971,0.00596,-0.101,-0.0116,-0.0305,-0.0116,-0.00788,0.0216,-0.0405,-0.176,40,2020,3,7,0,0.0,0,0.0,0,1,0.0,43,67
5804,2020-03-08,3956971,-0.0134,-0.118,-0.00326,-0.0278,0.0039,-0.0242,0.067,-0.0453,-0.15,40,2020,3,8,0,0.0,0,0.0,0,1,0.0,44,68
5805,2020-03-09,3956971,-0.00137,-0.101,0.00652,-0.021,0.0133,-0.0272,0.124,-0.024,-0.148,40,2020,3,9,0,0.0,0,0.0,0,1,0.0,45,69
5806,2020-03-10,3956971,-0.0145,-0.156,-0.006,-0.0241,0.00105,-0.0468,0.113,0.0135,-0.179,40,2020,3,10,0,0.0,0,0.0,0,1,0.0,46,70
5807,2020-03-11,3956971,-0.043,-0.165,-0.0218,-0.0304,-0.0147,-0.0623,0.0984,-0.0354,-0.198,40,2020,3,11,0,0.0,0,0.0,0,2,1.0,47,71
5808,2020-03-12,3956971,-0.0545,-0.163,-0.00839,-0.0133,0.000929,-0.0465,0.179,-0.0213,-0.186,40,2020,3,12,0,0.0,0,0.0,0,2,0.0,48,72
5809,2020-03-13,3956971,-0.051,-0.142,0.0179,0.0126,0.0234,-0.0272,0.286,-0.00598,-0.19,40,2020,3,13,0,0.0,0,0.0,0,2,0.0,49,73
5810,2020-03-14,3956971,-0.0704,-0.256,0.0238,0.0313,0.0309,-0.00966,0.349,-0.0194,-0.213,40,2020,3,14,0,0.0,0,0.0,0,3,1.0,50,74
5811,2020-03-15,3956971,-0.0932,-0.255,0.0294,0.0372,0.0323,0.00488,0.381,-0.0246,-0.24,40,2020,3,15,0,0.0,0,0.0,0,4,1.0,51,75
5812,2020-03-16,3956971,-0.125,-0.347,0.0351,0.0459,0.0382,0.0274,0.478,-0.0732,-0.272,40,2020,3,16,0,0.0,0,1.3862943611198906,0,8,4.0,52,76
5813,2020-03-17,3956971,-0.1669999999999999,-0.417,0.0208,0.0193,0.0247,0.00136,0.557,-0.127,-0.306,40,2020,3,17,0,0.0,0,0.6931471805599453,0,10,2.0,53,77
5814,2020-03-18,3956971,-0.208,-0.522,0.0086,0.00317,0.00507,-0.0277,0.625,-0.178,-0.346,40,2020,3,18,0,0.0,0,2.079441541679836,0,18,8.0,54,78
5815,2020-03-19,3956971,-0.275,-0.5770000000000001,-0.032,-0.0377,-0.0393,-0.102,0.583,-0.196,-0.398,40,2020,3,19,0,0.0,0,2.3978952727983707,0,29,11.0,55,79
5816,2020-03-20,3956971,-0.357,-0.639,-0.0737,-0.0814,-0.0771,-0.187,0.5539999999999999,-0.232,-0.45,40,2020,3,20,0,0.0,1,2.7080502011022096,1,44,15.0,56,80
5817,2020-03-21,3956971,-0.445,-0.6890000000000001,-0.117,-0.124,-0.129,-0.282,0.498,-0.264,-0.478,40,2020,3,21,0,0.0,0,1.6094379124341005,1,49,5.0,57,81
5818,2020-03-22,3956971,-0.507,-0.7559999999999999,-0.142,-0.156,-0.154,-0.333,0.443,-0.234,-0.501,40,2020,3,22,0,0.0,0,1.3862943611198906,1,53,4.0,58,82
5819,2020-03-23,3956971,-0.564,-0.7909999999999999,-0.185,-0.203,-0.199,-0.392,0.349,-0.31,-0.547,40,2020,3,23,0,0.0,1,2.6390573296152584,2,67,14.0,59,83
5820,2020-03-24,3956971,-0.591,-0.812,-0.208,-0.223,-0.225,-0.411,0.277,-0.347,-0.575,40,2020,3,24,1,0.0,0,2.6390573296152584,2,81,14.0,60,84
5821,2020-03-25,3956971,-0.606,-0.802,-0.22,-0.236,-0.232,-0.418,0.232,-0.426,-0.586,40,2020,3,25,1,0.0,1,3.218875824868201,3,106,25.0,61,85
5822,2020-03-26,3956971,-0.602,-0.797,-0.222,-0.241,-0.232,-0.424,0.2,-0.4970000000000001,-0.605,40,2020,3,26,1,0.6931471805599453,2,4.060443010546419,5,164,58.0,62,86
5823,2020-03-27,3956971,-0.603,-0.8059999999999999,-0.244,-0.257,-0.255,-0.433,0.123,-0.5539999999999999,-0.625,40,2020,3,27,1,0.6931471805599453,2,4.430816798843313,7,248,84.0,63,87
5824,2020-03-28,3956971,-0.596,-0.8059999999999999,-0.254,-0.269,-0.258,-0.439,0.0953,-0.56,-0.6409999999999999,40,2020,3,28,1,0.0,1,4.30406509320417,8,322,74.0,64,88
5825,2020-03-29,3956971,-0.5870000000000001,-0.795,-0.257,-0.276,-0.262,-0.456,0.0956,-0.581,-0.644,40,2020,3,29,1,1.9459101490553128,7,4.007333185232471,15,377,55.0,65,89
5826,2020-03-30,3956971,-0.578,-0.794,-0.259,-0.282,-0.259,-0.443,0.0662,-0.579,-0.639,40,2020,3,30,1,0.0,1,3.951243718581428,16,429,52.0,66,90
5827,2020-03-31,3956971,-0.579,-0.7879999999999999,-0.257,-0.286,-0.255,-0.459,0.0719,-0.596,-0.645,40,2020,3,31,1,0.0,1,3.951243718581428,17,481,52.0,67,91
5828,2020-04-01,3956971,-0.581,-0.764,-0.26,-0.293,-0.257,-0.466,0.0617,-0.54,-0.636,40,2020,4,1,1,1.791759469228055,6,4.442651256490317,23,566,85.0,68,92
5829,2020-04-02,3956971,-0.581,-0.722,-0.257,-0.285,-0.257,-0.462,0.0797,-0.526,-0.629,40,2020,4,2,1,1.9459101490553128,7,5.0304379213924335,30,719,153.0,69,93
5830,2020-04-03,3956971,-0.573,-0.72,-0.249,-0.288,-0.246,-0.45,0.102,-0.487,-0.625,40,2020,4,3,1,1.3862943611198906,4,5.075173815233828,34,879,160.0,70,94
